"","id","progress","leo","duration_in_seconds","finished","recorded_date","age","gend","aian","asian","black","nhpi","white","ethnicity","year_position","year_field","ooas1","ooas2","ooas3","ooas4","ooas5","ooas6","narrcb1","narrcb2","narrcb3","narrcb4","mhl1","mhl2","mhl3","mhl4","burnout1","burnout2","burnout3","burnout4","burnout5","burnout6","burnout7","burnout8","burnout9"
"69",252,100,1,1009,TRUE,"2021-03-12T14:26:17Z",40,"Man","0","0","0","0","White","Non-Hispanic",15,15,3,2,2,3,2,3,3,3,3,3,3,2,4,4,2,2,2,NA,NA,NA,NA,NA,NA
"1100",253,100,0,1016,TRUE,"2022-06-09T14:11:51Z",40,"Woman","0","0","0","0","White","Non-Hispanic",0,18,2,1,1,2,2,4,2,3,1,1,3,1,2,4,4,2,4,4,2,3,5,4,6
"381",254,100,1,1460,TRUE,"2022-04-14T14:22:30Z",33,"Man","0","0","0","0","White","Non-Hispanic",9,9,4,2,2,3,2,4,3,3,2,2,1,1,5,5,2,2,1,2,1,1,4,5,6
"2042",255,100,1,3772,TRUE,"2022-12-24T06:12:03Z",61,"Man","0","0","African American / Black","0","0","Non-Hispanic",3,26,4,1,2,3,1,4,2,2,1,1,2,1,4,5,2,2,1,2,1,1,6,6,6
"1076",256,100,0,982,TRUE,"2022-04-13T14:59:17Z",27,"Man","0","0","0","0","White","Non-Hispanic",0,0,2,2,2,2,2,3,2,2,2,3,3,2,4,4,1,1,1,1,1,1,7,7,7
"743",257,100,1,1447,TRUE,"2022-11-04T14:29:14Z",40,"Man","Native American/ Alaskan","0","0","0","White","Non-Hispanic",5,5,3,2,2,3,2,3,4,3,2,2,2,2,4,4,2,2,1,2,1,1,1,2,4
"305",258,100,1,1126,TRUE,"2022-01-31T14:50:22Z",25,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,2,2,3,1,4,3,3,3,2,4,4,4,4,7,7,7,7,7,6,6,5,7
"1177",259,100,0,817,TRUE,"2022-09-23T14:15:16Z",43,"Man","0","0","0","0","White","Non-Hispanic",2,20,3,3,3,4,2,3,4,3,3,2,4,1,4,4,3,2,3,5,2,2,2,4,5
"459",260,100,1,943,TRUE,"2022-07-14T18:24:32Z",45,"Nonbinary","0","0","0","0","White","Non-Hispanic",25,25,2,2,1,3,3,3,2,2,2,2,3,1,5,5,3,2,2,2,2,1,5,4,6
"1463",261,100,1,1378,TRUE,"2022-05-20T18:52:25Z",49,"Woman","0","0","0","0","White","Non-Hispanic",0,7,3,3,2,3,2,3,2,2,2,2,2,2,4,4,2,2,1,1,1,1,4,4,4
"130",262,100,1,796,TRUE,"2021-08-20T14:19:48Z",32,"Man","0","0","0","0","0","Non-Hispanic",2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1714",263,100,1,928,TRUE,"2022-09-19T12:53:18Z",38,"Woman","0","0","0","0","White","Non-Hispanic",5,18,2,2,2,3,2,4,3,2,2,2,3,1,4,4,5,3,2,2,1,1,6,7,7
"666",264,100,1,1622,TRUE,"2022-10-06T13:26:01Z",38,"Man","0","0","0","0","White","Non-Hispanic",2,2,1,1,1,1,1,4,1,3,1,1,2,2,4,4,4,4,4,4,1,1,2,6,7
"205",265,100,1,693,TRUE,"2021-11-05T13:46:37Z",NA,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,2,2,2,2,3,2,2,2,2,2,2,3,3,4,4,4,4,1,2,2,5,5
"1750",266,100,1,976,TRUE,"2022-09-27T13:07:01Z",48,"Woman","0","0","0","0","White","Non-Hispanic",3,10,2,1,2,2,1,4,2,2,2,2,4,2,4,4,7,6,7,5,2,4,3,4,4
"1292",267,100,1,3472,TRUE,"2022-05-01T13:17:39Z",30,"Woman","0","0","0","0","White","Non-Hispanic",1,5,3,2,2,2,2,4,2,2,2,3,3,1,4,5,4,4,1,1,1,2,2,7,7
"737",268,100,1,1209,TRUE,"2022-11-02T13:13:44Z",27,"Man","0","0","African American / Black","0","0","Non-Hispanic",1,1,3,1,2,3,1,4,3,3,1,2,4,1,3,5,5,2,4,4,1,1,1,3,7
"1037",269,100,0,1060,TRUE,"2022-02-16T15:25:12Z",27,"Man","0","0","0","0","White",NA,2,6,3,1,2,3,2,4,2,3,2,2,3,2,3,4,2,3,1,1,1,1,2,2,4
"1608",270,100,1,4491,TRUE,"2022-06-20T13:15:33Z",26,"Woman","0","0","0","0","White","Non-Hispanic",0,0,4,3,2,3,2,3,3,3,2,2,2,3,4,4,4,4,1,1,1,1,4,7,7
"915",271,100,0,1153,TRUE,"2021-07-14T15:03:26Z",42,"Man","0","0","0","0","White",NA,13,13,2,2,2,2,2,3,4,3,1,2,3,1,3,4,2,2,1,2,1,1,2,4,4
"935",272,100,0,852,TRUE,"2021-09-22T14:20:04Z",52,"Man","0","0","0","0","White","Non-Hispanic",11,21,3,2,2,3,2,3,3,3,3,3,3,3,4,3,2,2,1,1,1,1,2,2,2
"1054",273,100,0,1113,TRUE,"2022-02-18T15:55:05Z",33,"Man","0","0","0","0","White","Non-Hispanic",7,15,3,2,1,3,2,4,4,4,3,3,4,3,2,4,2,2,2,2,1,1,2,2,2
"398",274,100,1,1523,TRUE,"2022-05-10T14:37:01Z",48,"Man","0","0","0","0","White","Non-Hispanic",26,26,2,2,1,3,2,4,3,3,2,2,3,2,4,4,3,2,2,2,1,1,4,4,4
"282",275,100,1,1408,TRUE,"2021-12-09T16:24:28Z",NA,"Man","0","0","African American / Black","0","0","Non-Hispanic",9,9,3,2,1,3,2,3,4,3,2,2,4,1,3,3,2,3,2,1,1,1,1,4,4
"1284",276,100,1,1886,TRUE,"2022-04-30T07:36:01Z",25,"Man","0","0","0","0","White","Non-Hispanic",1,1,4,3,3,4,2,3,4,4,4,2,4,2,1,2,5,5,5,6,1,3,3,2,3
"1332",277,100,1,1234,TRUE,"2022-05-04T14:59:03Z",55,"Man","0","0","0","0","White","Non-Hispanic",5,34,1,1,1,3,1,4,1,2,1,2,3,2,4,4,2,1,1,2,3,2,1,4,4
"1450",278,100,1,3514,TRUE,"2022-05-19T13:25:12Z",27,"Transgender Man","0","0","0","0","White","Non-Hispanic",0,5,3,1,2,1,1,4,3,2,1,1,2,1,4,5,2,6,5,2,1,1,4,2,2
"1799",279,100,1,2011,TRUE,"2022-10-22T15:22:42Z",NA,"Man","0","0","0","0","White","Non-Hispanic",4,12,4,4,4,4,4,4,4,4,2,2,3,1,4,5,1,2,1,1,1,1,5,7,7
"1525",280,100,1,675,TRUE,"2022-05-26T18:34:33Z",52,"Man","0","0","0","0","White","Non-Hispanic",31,31,3,2,2,3,3,3,3,3,3,3,3,2,4,4,4,4,1,3,1,1,4,5,5
"315",281,100,1,1150,TRUE,"2022-02-01T15:14:42Z",43,"Man","0","0","0","0","White","Non-Hispanic",20,20,1,2,2,3,2,3,2,2,2,2,4,2,4,4,7,5,2,6,2,1,3,7,6
"1204",282,100,0,843,TRUE,"2022-11-01T16:15:31Z",30,"Man","0","0","0","0","White","Non-Hispanic",5,10,3,2,3,3,2,4,3,2,2,2,3,2,4,5,2,2,2,1,2,1,1,5,3
"658",283,100,1,787,TRUE,"2022-10-06T13:10:14Z",48,"Man","0","0","0","0","White","Non-Hispanic",4,23,2,2,2,2,2,3,2,2,2,2,2,2,4,4,2,3,2,2,2,2,2,2,2
"1052",284,100,0,1264,TRUE,"2022-02-18T15:44:46Z",40,"Woman","0","0","0","0","White","Non-Hispanic",8,17,1,1,1,2,1,4,1,1,1,1,1,1,5,5,4,2,2,3,1,1,4,7,6
"1985",285,100,1,2875,TRUE,"2022-12-17T18:27:08Z",44,"Woman","0","0","0","0","White","Non-Hispanic",0,0,1,1,4,1,1,4,4,4,1,4,3,1,4,4,1,1,1,1,1,1,1,7,4
"1993",286,100,1,879,TRUE,"2022-12-18T04:48:44Z",38,"Man","0","0","0","0","White","Non-Hispanic",12,12,3,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
"1165",287,100,0,984,TRUE,"2022-09-02T18:26:16Z",63,"Man","0","0","0","0","White","Non-Hispanic",33,36,4,3,3,3,3,4,4,4,3,3,3,2,4,4,4,4,3,2,1,1,4,7,7
"53",288,100,1,1059,TRUE,"2021-03-10T14:39:04Z",NA,"Man","0","0","0","0","White","Non-Hispanic",0,17,2,2,2,3,2,4,3,3,3,2,2,2,4,4,2,2,1,1,1,1,1,1,1
"94",289,100,1,728,TRUE,"2021-04-23T13:07:51Z",21,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,1,2,2,2,1,4,2,2,2,2,2,1,5,5,3,2,1,1,1,1,7,5,7
"348",290,100,1,1159,TRUE,"2022-03-29T14:09:55Z",25,"Man","0","0","0","0","White","Non-Hispanic",3,3,3,2,2,3,2,3,3,3,2,3,2,1,4,5,2,2,2,4,1,1,2,2,2
"1394",291,100,1,955,TRUE,"2022-05-13T19:59:43Z",21,"Man","0","0","0","0","White","Non-Hispanic",1,3,3,3,2,3,2,3,3,2,2,2,2,2,2,3,5,5,4,5,1,1,4,6,6
"1189",292,100,0,827,TRUE,"2022-09-23T18:18:07Z",34,"Man","0","0","0","0","White","Non-Hispanic",8,12,1,1,1,3,1,3,2,2,2,2,2,2,4,4,2,2,1,1,2,1,2,2,2
"1370",293,100,1,1643,TRUE,"2022-05-10T18:19:18Z",50,"Man","0","0","0","0","White","Non-Hispanic",2,29,2,3,2,2,2,3,3,3,2,2,3,3,4,3,6,4,2,6,1,1,4,4,4
"677",294,100,1,1324,TRUE,"2022-10-12T13:20:55Z",NA,"Man","0","0","0","0","White","Non-Hispanic",4,4,2,2,2,4,2,4,3,3,1,1,3,2,4,3,4,4,4,1,1,1,5,5,5
"921",295,100,0,600,TRUE,"2021-07-21T14:47:25Z",32,"Man","0","0","0","0","White","Non-Hispanic",10,11,3,3,3,4,3,4,4,4,4,2,2,2,4,4,4,2,2,2,2,2,6,5,4
"965",296,100,0,623,TRUE,"2021-10-07T18:28:47Z",25,"Man","Native American/ Alaskan","0","0","0","White","Non-Hispanic",0,0,3,3,2,3,2,3,3,3,3,2,3,2,3,4,1,1,1,1,1,1,3,2,7
"518",297,100,1,966,TRUE,"2022-08-22T13:09:43Z",23,"Man","0","0","0","0","White","Non-Hispanic",0,0,3,2,3,3,2,3,3,3,3,3,3,3,3,3,5,6,1,1,1,1,5,5,5
"1964",298,100,1,1084,TRUE,"2022-12-14T20:42:30Z",52,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,3,2,3,2,3,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1
"745",299,100,1,1558,TRUE,"2022-11-04T14:32:17Z",NA,"Man","0","0","0","0","White","Non-Hispanic",0,0,3,3,2,3,1,4,3,3,2,2,1,1,5,5,1,1,1,1,2,2,2,2,7
"2070",300,100,1,1533,TRUE,"2022-12-28T20:07:54Z",59,"Man","0","0","African American / Black","0","0","Non-Hispanic",0,33,1,1,1,1,1,4,1,2,1,1,2,1,4,5,2,2,1,1,1,1,7,7,7
"1590",301,100,1,745,TRUE,"2022-06-14T11:30:24Z",52,"Man","0","0","0","0","White","Hispanic",14,20,2,2,2,2,2,3,3,3,2,2,4,3,3,3,5,5,3,2,2,1,1,1,1
"810",302,100,0,838,TRUE,"2020-09-24T18:19:21Z",47,"Man","0","0","0","0","White","Non-Hispanic",6,28,2,2,3,2,1,4,2,2,2,2,2,1,5,4,2,1,1,1,1,1,2,7,7
"1259",303,100,1,629,TRUE,"2022-04-29T13:04:39Z",53,"Man","0","0","0","0","White","Non-Hispanic",20,20,3,2,2,3,3,3,3,3,2,2,3,1,5,5,2,2,1,2,1,1,3,5,7
"1117",304,100,0,1128,TRUE,"2022-08-02T18:17:44Z",51,"Man","0","0","0","0","White","Non-Hispanic",17,17,3,3,3,3,3,3,3,3,3,3,4,2,4,4,2,2,2,2,1,1,3,3,2
"1729",305,100,1,1124,TRUE,"2022-09-24T00:47:19Z",34,"Man","0","0","0","0","White","Non-Hispanic",10,11,2,2,2,2,2,3,2,2,2,2,3,2,3,4,2,1,2,1,1,1,4,2,2
"446",306,100,1,1262,TRUE,"2022-07-12T18:22:00Z",26,"Man","0","0","African American / Black","0","0","Non-Hispanic",6,6,4,2,2,2,2,3,3,2,2,2,3,2,4,4,2,2,2,1,1,1,1,4,4
"926",307,100,0,1065,TRUE,"2021-07-21T14:57:07Z",34,"Man","0","0","0","0","White","Hispanic",1,1,2,2,2,3,2,3,3,3,2,2,1,1,5,5,2,1,1,1,1,1,7,7,7
"1801",308,100,1,2468,TRUE,"2022-10-23T09:10:50Z",46,"Man","0","0","0","0","White","Non-Hispanic",0,13,2,2,2,3,2,3,2,3,2,2,4,2,4,4,3,2,2,2,1,1,4,3,2
"1711",309,100,1,1192,TRUE,"2022-09-07T19:26:15Z",30,"Woman","0","0","0","0","White","Non-Hispanic",0,2,2,2,2,2,2,3,2,2,1,1,2,1,5,5,2,2,2,2,1,1,5,4,5
"1202",310,100,0,6778,TRUE,"2022-11-01T16:07:16Z",34,"Man","0","0","0","0","White","Non-Hispanic",4,15,2,2,2,2,2,3,2,2,2,2,2,1,5,4,2,2,1,2,1,2,3,3,3
"997",311,100,0,1071,TRUE,"2021-11-16T15:22:22Z",24,"Woman","0","0","0","0","White","Non-Hispanic",2,2,2,2,2,2,2,3,3,3,3,2,2,2,4,4,2,1,2,3,1,1,2,2,2
"56",312,100,1,798,TRUE,"2021-03-10T21:23:22Z",32,"Man","0","0","0","0","White","Non-Hispanic",4,4,4,3,2,4,2,3,1,1,1,4,1,1,5,4,2,1,1,2,1,1,2,6,5
"722",313,100,1,1164,TRUE,"2022-10-26T13:15:41Z",30,"Man","0","0","0","0","White","Non-Hispanic",3,3,2,3,3,4,2,3,3,3,3,2,3,2,3,4,2,2,2,1,1,1,1,4,1
"172",314,100,1,1234,TRUE,"2021-09-16T14:20:14Z",42,"Woman","0","0","0","0","White","Non-Hispanic",1,2,3,3,2,2,1,NA,4,4,3,1,1,1,5,5,1,1,4,1,1,1,5,7,7
"260",315,100,1,1204,TRUE,"2021-12-07T16:22:08Z",38,"Man","0","0","0","0","White","Non-Hispanic",0,14,3,3,1,3,2,3,3,3,2,2,3,2,4,4,2,1,1,2,1,1,1,1,1
"624",316,100,1,4168,TRUE,"2022-09-02T14:00:41Z",43,"Woman","0","0","African American / Black","0","0","Non-Hispanic",20.5,1,1,1,1,3,2,4,2,2,2,3,3,1,5,5,2,1,2,2,1,2,4,2,7
"2003",317,100,1,974,TRUE,"2022-12-18T17:19:22Z",40,"Man","0","0","0","0","White","Non-Hispanic",2,21,2,3,2,3,2,3,3,2,2,2,4,4,4,4,7,7,7,7,3,1,3,4,3
"1505",318,100,1,1237,TRUE,"2022-05-25T12:39:26Z",34,"Man","0","0","0","0","White","Non-Hispanic",0,14,2,2,2,2,2,3,4,3,3,3,3,2,3,3,4,4,2,2,1,1,3,6,4
"667",319,100,1,1710,TRUE,"2022-10-06T13:27:27Z",35,"Man","0","0","African American / Black","0","0","Non-Hispanic",6,6,3,2,2,2,2,4,3,3,1,1,3,2,4,4,6,6,4,4,1,1,2,4,4
"620",320,100,1,1454,TRUE,"2022-09-02T13:24:14Z",51,"Man","0","0","African American / Black","0","0","Non-Hispanic",28,12,1,2,1,3,1,4,2,2,2,2,2,1,4,4,5,3,2,2,1,1,5,4,3
"1820",321,100,1,940,TRUE,"2022-10-28T20:17:08Z",42,"Man","0","0","0","0","White","Non-Hispanic",7,21,1,1,1,2,1,1,3,2,1,2,4,3,3,4,3,2,2,3,1,1,5,5,5
"563",322,100,1,1323,TRUE,"2022-08-26T13:25:58Z",31,"Man","0","0","0","0","White","Non-Hispanic",5,5,4,2,2,3,3,4,3,3,2,2,2,2,4,4,4,4,2,4,1,2,2,4,4
"1390",323,100,1,930,TRUE,"2022-05-13T12:17:08Z",24,"Woman","0","0","0","0","White","Non-Hispanic",2,1,2,2,2,3,2,3,3,2,2,2,2,2,2,2,5,5,5,5,1,1,4,4,4
"301",324,100,1,909,TRUE,"2022-01-31T14:47:08Z",26,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,3,2,2,2,1,4,2,3,2,2,2,1,4,4,1,1,1,1,1,1,6,5,7
"1456",325,100,1,537,TRUE,"2022-05-20T11:54:43Z",33,"Man","0","0","0","0","White","Non-Hispanic",6,6,3,2,2,2,3,3,3,3,2,3,2,2,4,4,1,1,1,1,1,1,4,4,4
"592",326,100,1,882,TRUE,"2022-08-31T13:18:08Z",39,"Man","0","0","0","0","White","Non-Hispanic",6,16,4,4,1,4,4,1,3,3,3,3,4,2,4,4,5,5,5,7,5,4,1,1,2
"733",327,100,1,792,TRUE,"2022-11-02T13:07:34Z",38,"Man","0","0","0","0","White","Non-Hispanic",3,13,2,1,1,2,1,4,1,2,1,1,3,1,4,4,2,3,2,2,2,1,2,4,3
"718",328,100,1,795,TRUE,"2022-10-26T13:12:29Z",NA,"Woman","0","0","0","0","White","Hispanic",1,15,2,2,1,2,2,4,2,2,NA,2,3,1,5,5,5,4,4,4,1,2,4,4,4
"219",329,100,1,1290,TRUE,"2021-11-05T13:59:13Z",22,"Man","0","0","African American / Black","0","0","Non-Hispanic",NA,NA,3,2,2,2,1,4,3,4,2,2,3,3,3,3,1,1,1,1,1,1,1,7,7
"469",330,100,1,1345,TRUE,"2022-07-20T13:22:23Z",42,"Woman","0","0","0","0","White","Non-Hispanic",20,9,2,1,1,2,3,4,2,3,2,2,3,1,5,5,4,5,2,6,4,1,1,2,2
"238",331,100,1,535,TRUE,"2021-12-02T15:10:45Z",42,"Man","0","0","0","0","White","Non-Hispanic",1,21,2,2,2,3,2,3,3,2,2,3,3,3,3,3,4,4,4,4,4,4,3,4,4
"207",332,100,1,807,TRUE,"2021-11-05T13:48:56Z",33,"Man","0","0","African American / Black","0","0","Non-Hispanic",NA,NA,1,1,1,1,1,4,2,2,1,3,2,1,4,4,2,2,2,2,1,1,2,2,5
"1074",333,100,0,575,TRUE,"2022-04-13T14:54:45Z",31,"Man","0","0","0","0","White","Non-Hispanic",3,6,4,2,3,3,1,4,3,3,2,1,3,3,3,3,2,2,2,2,1,1,4,4,4
"975",334,100,0,715,TRUE,"2021-10-20T20:00:50Z",53,"Woman","Native American/ Alaskan","0","0","0","White","Non-Hispanic",6,20,3,2,2,2,2,4,3,4,NA,3,3,1,5,4,7,7,7,7,2,2,4,6,4
"1021",335,100,0,15478,TRUE,"2022-02-14T19:28:29Z",49,"Man","0","0","0","0","White","Non-Hispanic",19,30,1,2,2,3,1,4,2,3,3,2,3,2,4,4,2,1,2,1,1,1,4,4,2
"1213",336,100,0,9764,TRUE,"2022-11-03T18:22:37Z",49,"Man","0","0","0","0","White","Non-Hispanic",25,26,3,3,3,3,3,3,3,3,3,3,2,2,2,4,2,2,2,5,1,1,1,1,1
"492",337,100,1,674,TRUE,"2022-08-03T13:22:23Z",38,"Man","0","0","0","0","White","Non-Hispanic",3,4,1,3,2,3,2,3,3,2,2,2,3,3,3,3,2,1,4,1,1,1,5,7,5
"1965",338,100,1,921,TRUE,"2022-12-15T00:09:30Z",52,"Man","0","0","0","0","White","Non-Hispanic",20,5,2,3,3,3,1,4,3,3,1,1,3,2,4,4,4,2,1,4,1,4,2,7,7
"2019",339,100,1,1128,TRUE,"2022-12-20T14:57:08Z",49,"Man","0","0","0","0","White","Non-Hispanic",24,5,3,1,1,3,1,4,2,2,2,1,3,1,4,5,3,2,1,4,1,1,2,7,7
"145",340,100,1,682,TRUE,"2021-09-14T14:09:07Z",NA,"Woman","0","0","0","0","White","Non-Hispanic",10.5,10.5,3,2,1,3,3,4,2,2,2,2,2,2,4,3,2,3,2,4,4,2,4,5,6
"749",341,100,1,759,TRUE,"2022-11-10T14:11:42Z",34,"Man",NA,NA,NA,NA,NA,"Hispanic",0,0,2,2,2,2,2,4,2,2,2,2,2,2,4,4,4,4,4,4,1,1,4,4,4
"293",342,100,1,904,TRUE,"2022-01-27T15:08:53Z",63,"Man","0","0","0","0","White","Non-Hispanic",40,40,3,2,2,2,2,4,3,3,2,2,4,4,4,4,2,2,3,4,1,1,3,5,5
"1365",343,100,1,661,TRUE,"2022-05-10T01:35:12Z",28,"Man","0","0","0","0","White","Non-Hispanic",0,4,3,3,3,3,2,3,3,3,2,2,3,2,4,4,6,5,2,5,1,1,4,6,6
"723",344,100,1,1331,TRUE,"2022-10-26T13:17:51Z",55,"Woman","0","0","0","0","White","Non-Hispanic",6,26,1,1,1,2,4,4,2,2,1,1,2,1,5,4,6,5,2,3,2,1,3,3,3
"1917",345,100,1,629,TRUE,"2022-12-07T20:53:08Z",47,"Man","0","0","0","0","White","Non-Hispanic",0,7,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2
"559",346,100,1,1201,TRUE,"2022-08-26T13:23:39Z",52,"Woman","0","0","0","0","White","Non-Hispanic",27,27,2,2,1,2,2,3,2,3,2,2,2,2,4,4,4,4,2,2,1,1,4,7,7
"1104",347,100,0,485,TRUE,"2022-06-16T14:19:06Z",27,"Man","0","0","0","0","White","Non-Hispanic",6,6,2,2,2,2,2,3,2,2,2,2,2,2,4,4,2,1,4,7,4,4,4,4,4
"139",348,100,1,2200,TRUE,"2021-08-20T14:44:39Z",54,"Man","0","0","0","0","White","Non-Hispanic",19,28,3,2,2,3,2,3,3,3,2,2,2,2,4,4,2,2,2,1,1,1,4,2,2
"1217",349,100,0,829,TRUE,"2022-11-11T15:15:13Z",27,"Man","0","0","0","0","White","Non-Hispanic",4,5,3,3,2,3,3,3,3,3,3,3,3,2,4,4,1,1,1,1,1,1,1,6,5
"493",350,100,1,840,TRUE,"2022-08-03T13:24:22Z",NA,"Man","0","0","0","0","White","Non-Hispanic",7,15,3,1,2,4,3,4,3,3,3,3,3,2,5,4,6,3,1,4,1,1,7,7,7
"379",351,100,1,11017,TRUE,"2022-04-12T17:08:23Z",39,"Man","0","0","0","0","White","Non-Hispanic",2,17,1,2,2,2,2,3,3,2,4,2,1,1,5,5,5,7,2,2,1,1,1,5,7
"1340",352,100,1,88857,TRUE,"2022-05-05T02:33:27Z",NA,"Man","0","0","0","0","White","Non-Hispanic",1,16,3,2,1,3,2,3,2,2,1,3,4,3,3,3,4,4,4,4,1,4,2,2,2
"388",353,100,1,909,TRUE,"2022-04-21T18:23:43Z",28,"Man","0","0","0","0","White","Non-Hispanic",2,3,3,3,2,4,3,3,4,4,3,4,4,4,3,3,2,3,2,3,1,1,3,4,2
"240",354,100,1,717,TRUE,"2021-12-02T15:12:51Z",37,"Man","0","0","0","0","White","Non-Hispanic",7,7,3,3,2,3,3,3,4,4,3,2,4,2,4,4,4,3,2,3,2,2,2,2,2
"267",355,100,1,586,TRUE,"2021-12-09T16:09:50Z",40,"Man","0","0","0","0","White","Non-Hispanic",19,19,1,3,3,4,3,3,4,4,3,2,4,2,3,3,6,4,3,5,2,2,4,3,4
"1157",356,100,0,836,TRUE,"2022-09-02T14:26:53Z",38,"Man","0","0","0","0","White","Non-Hispanic",9,15,1,3,2,3,2,4,3,3,2,2,3,1,5,5,2,2,1,1,1,1,3,3,3
"168",357,100,1,1133,TRUE,"2021-09-16T14:18:08Z",31,"Man","0","0","0","0","White","Non-Hispanic",8,8,4,4,1,4,4,4,4,4,4,4,1,1,5,3,2,1,1,1,1,1,1,7,7
"447",358,100,1,976,TRUE,"2022-07-12T18:22:17Z",63,"Man","0","0","0","0","White","Non-Hispanic",2,42,2,2,2,2,2,1,2,2,2,2,1,1,5,4,2,2,2,2,2,2,6,6,6
"112",359,100,1,1238,TRUE,"2021-04-23T13:17:49Z",34,"Man","0","0","0","0","White","Non-Hispanic",NA,NA,1,2,2,3,2,3,2,2,2,2,2,2,4,3,4,3,2,1,1,1,4,4,2
"117",360,100,1,823,TRUE,"2021-05-25T19:15:15Z",34,"Man","0","0","0","0","White","Non-Hispanic",7,7,3,2,2,3,2,3,3,4,3,3,2,2,2,2,6,7,7,7,2,1,4,3,2
"449",361,100,1,968,TRUE,"2022-07-12T18:25:06Z",30,"Man","0","0","0","0","White","Non-Hispanic",5,5,2,3,2,2,1,4,3,3,2,2,3,1,4,4,2,6,2,2,1,1,6,4,4
"382",362,100,1,1512,TRUE,"2022-04-14T14:23:19Z",44,"Woman","0","0","0","0","White","Non-Hispanic",1,8,2,2,2,2,2,3,2,2,2,2,3,2,4,4,2,2,1,2,1,1,1,3,3
"912",363,100,0,743,TRUE,"2021-07-14T14:56:42Z",51,"Man","0","0","0","0","White","Non-Hispanic",20,26,4,3,2,3,3,4,3,3,3,3,3,2,4,4,2,1,1,1,1,1,5,5,7
"856",364,100,0,1087,TRUE,"2021-01-27T14:59:00Z",58,"Man","0","0","0","0","White","Non-Hispanic",15,30,1,1,1,2,1,4,2,2,2,2,3,2,4,4,1,1,2,1,1,2,2,2,7
"1478",365,100,1,461,TRUE,"2022-05-23T17:43:01Z",45,"Woman","0","0","0","0","White","Non-Hispanic",6,17,3,2,2,2,2,3,2,2,2,2,4,1,5,5,2,2,2,2,1,1,5,5,5
"57",366,100,1,826,TRUE,"2021-03-10T21:25:37Z",30,"Man","0","0","0","0","White","Non-Hispanic",3,3,2,3,4,3,2,3,4,4,2,3,1,1,5,3,1,1,1,1,1,1,7,7,7
"759",367,100,1,535,TRUE,"2022-11-14T14:02:48Z",36,"Man","0","0","0","0","White","Non-Hispanic",2,9,4,2,2,3,2,4,4,3,2,2,2,1,5,5,5,5,6,4,1,4,6,5,4
"590",368,100,1,751,TRUE,"2022-08-31T13:15:57Z",32,"Man","0","0","0","0","White","Non-Hispanic",9,9,4,1,1,4,2,4,4,4,4,2,1,1,5,5,7,7,4,7,1,1,4,4,5
"1372",369,100,1,1008,TRUE,"2022-05-10T19:38:48Z",NA,"Man","0","0","0","0","White","Non-Hispanic",1,17,4,2,2,3,2,3,2,2,2,2,3,2,4,3,2,2,2,3,1,1,4,4,4
"314",370,100,1,1165,TRUE,"2022-02-01T15:14:20Z",37,"Man","0","0","0","0","White","Non-Hispanic",0,13,1,1,1,3,1,4,2,2,1,1,3,1,4,4,4,1,1,1,1,1,4,3,3
"292",371,100,1,1085,TRUE,"2022-01-27T15:06:55Z",38,"Woman","0","0","0","0","White","Non-Hispanic",0,9,3,2,2,4,3,4,4,4,3,2,5,2,5,3,4,4,2,7,1,1,4,3,3
"535",372,100,1,1139,TRUE,"2022-08-24T13:19:00Z",NA,"Woman","0","0","0","0","White","Non-Hispanic",7,17,2,2,3,3,2,4,3,3,2,2,4,2,3,4,4,4,2,6,1,2,5,6,7
"25",373,100,1,896,TRUE,"2020-12-18T18:22:21Z",26,"Man","0","0","0","0","White","Non-Hispanic",2,4,3,2,3,4,2,3,4,4,3,2,3,2,4,4,1,1,1,2,1,1,2,4,5
"1138",374,100,0,1252,TRUE,"2022-09-01T14:24:16Z",43,"Man","0","0","0","0","White","Non-Hispanic",4,19,3,1,1,2,2,4,2,2,2,2,3,1,4,4,2,2,2,4,4,1,2,2,4
"225",375,100,1,1109,TRUE,"2021-11-16T22:05:10Z",46,"Man","0","0","0","0","White","Non-Hispanic",17,17,3,3,2,4,3,3,3,3,3,2,3,2,4,4,3,4,3,7,1,2,4,3,4
"1533",376,100,1,1490,TRUE,"2022-05-27T20:08:00Z",36,"Nonbinary","0","0","0","0","White","Non-Hispanic",3,10,4,2,1,3,2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,2
"46",377,100,1,822,TRUE,"2021-03-10T14:23:42Z",34,"Nonbinary","0","0","0","0","0","Non-Hispanic",0,13,4,3,3,4,2,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1
